tr_build_id,tr_job_id,tr_build_number,tr_original_commit,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_num_test_suites_run,tr_log_num_test_suites_ok,tr_log_num_test_suites_failed,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration
6296724,6296725,459,fa3426cb6ed8ccb037625def220ff50b9a7b1288,java,broken,,java-ant,"",false,,,,,,,,,"",,0
2799946,2799947,45,f5d83ee0c5a3de168aabce1eb15586951bf35f8b,unknown,unknown,,plain,"",false,,,,,,,,,"",,
6296726,6296727,460,5613c8f5a89a48a9e5568b37540c872679a13644,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6296730,6296731,461,5e91cbbf48c8edc84a55cdcb365d9d4123c8a2be,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6303433,6303434,462,493a55cd5beabf970b4b9c2e00b1fca7801a952a,java,ok,,java-ant,"",false,,,,,,,,,"",,0
6303470,6303471,463,4aa817c235e88975754b0d4f73d965b92c59f591,java,ok,,java-ant,"",false,,,,,,,,,"",,0
6303519,6303520,464,3f29b9379de3b6f91efbbe1be566cc0cb44f5b28,java,ok,,java-ant,"",false,,,,,,,,,"",,0
6303528,6303529,465,d536b811eaa15d2c8fa1aa69e69b624c3f7dedaa,java,ok,,java-ant,"",false,,,,,,,,,"",,0
6303538,6303539,466,3d396700d82547547ac7770ee721fc76bd03635d,java,ok,,java-ant,"",false,,,,,,,,,"",,0
6303545,6303546,467,bd044287b5c7876fc4e614361d8a3e878948aa0b,java,ok,,java-ant,"",false,,,,,,,,,"",,0
6303684,6303685,468,6f6bd566f141e6c64c0f63e67e7f0917cab59ae6,java,ok,,java-ant,"",false,,,,,,,,,"",,0
6303688,6303689,469,07dd3511f0c9c60a9e7e27351f86960104ed8566,java,ok,,java-ant,"",false,,,,,,,,,"",,0
2800709,2800710,46,b538d032c83dc4cbe81ea8088c20a833b981977f,unknown,unknown,,plain,"",false,,,,,,,,,"",,
6342932,6342933,470,5c0ff1cfabd7503bf0b810393e23d82988ce8f6f,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6342938,6342939,471,9a536734e7bef8ccc4507baa3becd827893729b7,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6342958,6342959,472,e8e3e449960993c43dfeb23647c3fc36deeb0a5d,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6342963,6342964,473,4517b07640560c733d5a9c0f40f371d93fd88732,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6356891,6356892,474,d137da8b408ce6948e6632074ffa7be6f2217ee0,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6356904,6356905,475,f63c584d0ba0db4073440b5115ed0d091dd184a7,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6357155,6357156,476,78d200a35fe00ebfe97c0ad730afe07ce3f0dd49,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6357155,6357157,476,78d200a35fe00ebfe97c0ad730afe07ce3f0dd49,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6357167,6357168,477,e488ebe3fbc39cd14b6da4c9a00d6d18cd464db5,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6357167,6357169,477,e488ebe3fbc39cd14b6da4c9a00d6d18cd464db5,java,broken,,java-ant,"",false,,,,,,,,,"",,0
6383339,6383340,478,11a7bb123321fde188476225bddd10c56583bc14,java,ok,,java-ant,"",false,,,,,,,,,"",,0
6383645,6383646,479,83dca9eb3166772f8d5203e6b6c55777975a24e7,java,ok,,java-ant,"",false,,,,,,,,,"",,0
2806057,2806058,47,00853c13c24fd2d212f369d50cc99d5a64f1b544,unknown,unknown,,plain,"",false,,,,,,,,,"",,
6557336,6557337,480,4f65a5e720227a8a9a4cf74aea9a30162f2b9ae8,java,ok,,java-ant,"",false,,,,,,,,,"",,0
6557355,6557356,481,55733e36638b3dab7a9511044e99e8ccd257dfb2,java,ok,,java-ant,"",false,,,,,,,,,"",,0
6557359,6557360,482,2f65fa925a717fade58f5e4c2d872e568aab1e53,java,ok,,java-ant,"",false,,,,,,,,,"",,0
6557370,6557371,483,18dd2a6a0f979ed8f97c26b3c26dcf97d5335c16,java,ok,,java-ant,"",false,,,,,,,,,"",,0
6572240,6572241,484,a54ec1f71158c1e95ba23129d3997666de1b64f1,java,ok,,java-ant,"",false,,,,,,,,,"",,0
6572245,6572246,485,c8ae3664b3d4a40bed2d9ef6354137f32f5bca29,java,ok,,java-ant,"",false,,,,,,,,,"",,0
6572551,6572552,486,68f9f6974c801dc09e2ab8f335e313406d7378c4,java,ok,,java-ant,"",false,,,,,,,,,"",,0
6572564,6572565,487,706808de10934a67d7331f55e5f3aa4e3b5fc6b1,java,ok,,java-ant,"",false,,,,,,,,,"",,0
6573203,6573204,488,ad012e3784df8c821504076f72f82e6889ad0f24,java,ok,,java-ant,"",false,,,,,,,,,"",,0
