build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
19632017,ea5cb10c6d9a64d8cbe4d1086324a47480b5732a,417,master,errored,138,2014-02-26 06:38:56 UTC,19632018,pull_request
19568246,cef7c83a141bf22cdc7b38046652eea9bdb14e14,417,master,passed,265,2014-02-25 11:08:10 UTC,19568247,pull_request
19558961,3fd4454096a0bc2da92f36b02e8fd144d78c24b2,417,master,errored,209,2014-02-25 08:06:25 UTC,19558962,pull_request
19454298,e211dc136793e6f53c2fba5c262d79c1c0b0f5f3,411,master,passed,187,2014-02-23 19:16:06 UTC,19454299,pull_request
19400973,165b37f23173f52377934f0b314c8e475e1cf68f,413,master,passed,187,2014-02-22 16:49:32 UTC,19400974,pull_request
19400971,18c8d95f437f3121fd49f24e9899aae26634b08b,,dimitris/video,passed,180,2014-02-22 16:49:32 UTC,19400972,push
19400850,5fced49243859d0ea98153a91c995c6ae5e1aeef,413,master,passed,170,2014-02-22 16:48:10 UTC,19400851,pull_request
19377475,81349447dd7f4cde9de450b27b32de5db2187253,,dimitris/video,passed,190,2014-02-22 02:56:13 UTC,19377476,push
19377425,891be00c4b66d575fec8628d3723fac8dee78ecb,,dimitris/video,passed,160,2014-02-22 02:53:29 UTC,19377426,push
19377312,e69b7dfad9be411456c23c3690042d2c4f86533b,,hijamoya-workbranch,passed,156,2014-02-22 02:49:27 UTC,19377313,push
19377308,1cc8a8838cc25f866f69cccb1c129382ec2d5329,,hijamoya-workbranch,passed,159,2014-02-22 02:48:24 UTC,19377309,push
19377260,b73470475b035f9a1d808a0a90ba2b49d308d918,,hijamoya-workbranch,passed,159,2014-02-22 02:47:06 UTC,19377261,push
19355643,b877510eed4e6f02ea3b60a533bdd2a40c9368b4,411,master,passed,228,2014-02-21 19:09:30 UTC,19355644,pull_request
19317783,891be00c4b66d575fec8628d3723fac8dee78ecb,,master,passed,176,2014-02-21 08:07:06 UTC,19317784,push
19314956,b21565b480a27eb078677eb3220d5955cc0cb1f4,411,master,passed,170,2014-02-21 06:46:12 UTC,19314957,pull_request
19227743,70a0ba7e9c4b2ac56eac87463987b646fa7c4c1f,408,master,passed,171,2014-02-20 01:02:13 UTC,19227744,pull_request
19184211,d91a121eb117f8b078cf0902a9e1df7b17de4742,408,master,errored,134,2014-02-19 13:58:58 UTC,19184212,pull_request
19063823,6bd5e8629bb9f22f96352341b59cd191fbaa2bc0,,master,passed,214,2014-02-17 20:29:28 UTC,19063824,push
19063091,3a87b74bc8fddd04bb3add143f5ffc62dd630406,407,master,passed,238,2014-02-17 20:16:12 UTC,19063092,pull_request
19063087,690ef7d9e4b852ba3210a08080b8425798ca390b,,dimitris/pollexor2,passed,220,2014-02-17 20:15:41 UTC,19063088,push
19062123,864f0f941318b5362b8a152b66607491f7a6cd34,407,master,passed,196,2014-02-17 20:02:28 UTC,19062124,pull_request
19062117,39c1580ae05cc5c4f01c9567e74457dde182cb79,,dimitris/pollexor2,passed,267,2014-02-17 20:04:07 UTC,19062118,push
19061285,7cb718a9cf19d2f8ed137f0892fdf5348897dc7d,407,master,passed,184,2014-02-17 19:51:24 UTC,19061286,pull_request
19061278,caf244695250c99f5e5fed20963ae8e0354d0158,,dimitris/pollexor2,passed,193,2014-02-17 19:52:11 UTC,19061280,push
19061170,1a84f15b4e6f9ddad6ac4b227fc4a37c5aa67b3b,407,master,passed,202,2014-02-17 19:49:44 UTC,19061171,pull_request
19061168,0f03147be1ce115b71bd3a50bb017d4fd9287873,,dimitris/pollexor2,passed,200,2014-02-17 19:49:46 UTC,19061169,push
19060937,d4a6035f53c11478f3e010936dc507bb9b7e3b2f,407,master,passed,191,2014-02-17 19:46:23 UTC,19060938,pull_request
19060896,fb2590e080120f0bee9a7483501f249dc5e688aa,,dimitris/pollexor2,passed,199,2014-02-17 19:45:56 UTC,19060897,push
19060807,437c30562f120a374822da5725706e3486e14376,,dimitris/pollexor2,passed,177,2014-02-17 19:43:57 UTC,19060808,push
18962349,5388a75ac3d9b795d17b2642b050b59edb81f38d,404,master,passed,175,2014-02-16 02:33:39 UTC,18962350,pull_request
18962004,8a996a4ffd5e0c86284ab1fff89aed2e96da335c,404,master,errored,149,2014-02-16 02:21:22 UTC,18962006,pull_request
18939004,c18959b9c0be5ae865aa6b87783015247c985dae,404,master,errored,161,2014-02-15 16:09:36 UTC,18939005,pull_request
18939002,c18959b9c0be5ae865aa6b87783015247c985dae,404,master,errored,161,2014-02-15 16:09:49 UTC,18939003,pull_request
18937661,18aeaa812d23b7ae061c084722dff8d7b5aca1d7,404,master,errored,155,2014-02-15 15:37:04 UTC,18937662,pull_request
18936334,9c8ce60b30cee043c2a69cebfe8af8a69d04e90e,404,master,errored,164,2014-02-15 15:00:40 UTC,18936335,pull_request
18935481,3ae9bcee73aff269450b177685a6011ec4b7854a,404,master,errored,166,2014-02-15 14:35:25 UTC,18935482,pull_request
18933732,2ba5ef024a3a65d397a77256fe11c69aabc9079a,404,master,errored,131,2014-02-15 13:49:46 UTC,18933733,pull_request
18915414,437c30562f120a374822da5725706e3486e14376,,master,passed,177,2014-02-15 00:12:45 UTC,18915415,push
18915142,4ace991aaebd0a2252867388b14a486c61aa18df,402,master,passed,219,2014-02-15 00:04:14 UTC,18915143,pull_request
18915140,8e3773d328d0ebe65dea3eeee10a81eb22fa1526,,dimitris/indicator-api,passed,173,2014-02-15 00:03:51 UTC,18915141,push
18915089,470efd593ab3a3af31e83d7e3ed76c8207332e61,402,master,passed,215,2014-02-15 00:01:57 UTC,18915091,pull_request
18915057,64ad343a904871df801fd58767adcc9b03b497f8,,dimitris/indicator-api,passed,263,2014-02-14 23:59:57 UTC,18915058,push
18914957,cecd47659cd9a05f7f471edc127f27cba486b0e8,,dimitris/indicator-api,passed,196,2014-02-14 23:58:19 UTC,18914959,push
18914946,d4cca9fc5a239a780a39464e13254b2e2882aa91,,dimitris/indicator-api,passed,189,2014-02-14 23:57:54 UTC,18914947,push
18914121,d4cca9fc5a239a780a39464e13254b2e2882aa91,,dimitris/logging,passed,231,2014-02-14 23:39:58 UTC,18914122,push
18913876,d4cca9fc5a239a780a39464e13254b2e2882aa91,,master,passed,182,2014-02-14 23:34:20 UTC,18913877,push
18913658,4ac5b9a938362634abb4f4ce15cec4a6bf67b276,401,master,passed,194,2014-02-14 23:29:50 UTC,18913659,pull_request
18913637,f42c2db004566cc5a0f1b7b0be231de7e79e265f,,dimitris/bloo,passed,231,2014-02-14 23:30:49 UTC,18913638,push
18913085,12f7b70423193d2beb96901c1e904d7b00f7ef40,,dimitris/bloo,passed,197,2014-02-14 23:16:01 UTC,18913086,push
18779175,12f7b70423193d2beb96901c1e904d7b00f7ef40,,dimitris/logging,passed,191,2014-02-13 03:23:18 UTC,18779176,push
18779155,12f7b70423193d2beb96901c1e904d7b00f7ef40,,master,passed,226,2014-02-13 03:22:07 UTC,18779156,push
18777608,a1d2aa8dafe823f5ff8aadecceb24713416cf4d4,400,master,passed,174,2014-02-13 02:38:07 UTC,18777609,pull_request
18777606,18c84271169729eb71207244245a3260480c72c7,,dimitris/extend,passed,243,2014-02-13 02:38:25 UTC,18777607,push
18777336,4a9168678234c9ed1ba2b29642624c231e17b266,400,master,passed,171,2014-02-13 02:28:54 UTC,18777337,pull_request
18777332,0008f0a974946a082e5e9db0c7a6c8b31fab7278,,dimitris/extend,passed,191,2014-02-13 02:28:27 UTC,18777333,push
18777271,68fd9854cc41ee286675f184e339e583174c1824,,dimitris/extend,passed,192,2014-02-13 02:26:26 UTC,18777272,push
18777187,3f8fc9099396e4239ead678a74045568a7367846,,dimitris/extend,passed,201,2014-02-13 02:25:23 UTC,18777188,push
18761088,3b336b2278c6c208334145b77043f5d2a3f949d7,,dimitris/extend,passed,235,2014-02-12 21:35:22 UTC,18761089,push
18676541,9be5fe24df78ad151417e9fc92fdf1ec178fb9ee,,dimitris/extend,passed,334,2014-02-11 19:39:53 UTC,18676542,push
18669264,8d6d9adce62c09e075bd2aa24f7d098f67528aef,,master,passed,186,2014-02-11 17:53:12 UTC,18669265,push
18668814,b52b7f56296395fc336f7b3f5bc5a396058ce4cb,399,master,passed,286,2014-02-11 17:44:29 UTC,18668815,pull_request
18666434,d066c11745cab726d6ab9d4e2293455b9f6e1c51,,master,passed,296,2014-02-11 17:12:26 UTC,18666435,push
18665955,83840d019d21ad962ebbe47775a2fbb4da5217a8,398,master,passed,191,2014-02-11 17:05:07 UTC,18665956,pull_request
18665953,0d66deafd7d4fdd4b1be1d9ca046a3de71d99a04,,dimitris/stop,passed,235,2014-02-11 17:05:06 UTC,18665954,push
18665258,95619689fc344d3865f13f3bda1abd52241d30fb,399,master,passed,214,2014-02-11 16:54:34 UTC,18665259,pull_request
18665123,fbc30e073ff9d12f242abffb22309f8b47a834c1,398,master,passed,218,2014-02-11 16:52:11 UTC,18665124,pull_request
18665121,dae8f40a7caa7729d0d2b137ea6dcbf3f9b1a562,,dimitris/stop,passed,227,2014-02-11 16:52:06 UTC,18665122,push
18663084,0715dc492e1f0c50994f5d21c30ab82542a0dcf4,398,master,passed,272,2014-02-11 16:24:03 UTC,18663085,pull_request
18663082,a10a4f1d80e7514b8f0194bdd6a6667888fc0977,,dimitris/stop,passed,248,2014-02-11 16:22:35 UTC,18663083,push
18663012,78899e2501ca569fd0ac1eaa3987adc4922d0795,398,master,passed,265,2014-02-11 16:22:30 UTC,18663013,pull_request
18663010,b82d594a6f0482603f08341f62296f1aef158895,,dimitris/stop,errored,5,2014-02-11 16:22:03 UTC,18663011,push
18662561,4d6b2a1356f786277335f66915b3855fceda34fc,,dimitris/stop,passed,290,2014-02-11 16:15:29 UTC,18662562,push
18662559,739648a1cab1df333584bbd9083be9062554e423,398,master,passed,284,2014-02-11 16:15:33 UTC,18662560,pull_request
18661422,e10eb256c52609fb9304fbfbc896e8019add93fd,398,master,passed,270,2014-02-11 15:57:57 UTC,18661423,pull_request
18661420,6eac77fa7c9d8f9234926cfa09a951be99593e31,,dimitris/stop,passed,308,2014-02-11 15:58:27 UTC,18661421,push
18646769,be9982e6dd5edf6164f0d8ec16b653ee5ad48c30,399,master,passed,256,2014-02-11 11:57:33 UTC,18646770,pull_request
18631838,430de0a17dbe07bb2564bbc5e539ea795a6bea12,,dimitris/extend,passed,162,2014-02-11 06:07:41 UTC,18631839,push
18631714,c2bfcbbdffc9fa53711db3d5174d86afe6782bcc,,dimitris/extend,passed,186,2014-02-11 06:06:13 UTC,18631715,push
18627709,7a69eeb5af9b36c30f238b48b8fa621c633dafa1,398,master,passed,183,2014-02-11 04:06:36 UTC,18627710,pull_request
18627686,cca76e68e64089e2b6748845ea6700dcd65d0a73,,dimitris/stop,passed,187,2014-02-11 04:06:36 UTC,18627687,push
18627639,393280474e22a492feb0622133eef003f349fbc7,398,master,errored,128,2014-02-11 04:05:22 UTC,18627640,pull_request
18627552,7e27b2d75a8dbf6a8aca69a5b544eb2f01a3019d,,dimitris/stop,errored,121,2014-02-11 04:02:28 UTC,18627553,push
18627298,840ed41a22f66f451090a4757233fe1a6b792d94,,dimitris/stop,passed,180,2014-02-11 03:52:24 UTC,18627299,push
18627062,f3dc0c900b464c21677251e08a21b848797e36c3,,dimitris/stop,failed,155,2014-02-11 03:44:28 UTC,18627063,push
18625107,15d0a5921d4408aa14a1ff09d1ded261b8cc2d8d,,dimitris/stop,failed,176,2014-02-11 02:47:49 UTC,18625108,push
18625073,3a89ec297fe27efd477c4948e1b0895d9f264551,,dimitris/stop,errored,174,2014-02-11 02:46:43 UTC,18625074,push
18625062,90ce2d02e1fc928dbec81b47d075dc41d7257d03,,dimitris/stop,failed,169,2014-02-11 02:44:42 UTC,18625063,push
18625058,c2bfcbbdffc9fa53711db3d5174d86afe6782bcc,,dimitris/stop,passed,249,2014-02-11 02:44:17 UTC,18625059,push
18593577,e374f25555d21b150966af843683b3ca5ba4c9ea,353,master,passed,237,2014-02-10 17:28:26 UTC,18593578,pull_request
18583753,137cd14654d52aeed350838a2df674a777b14c96,396,master,passed,248,2014-02-10 15:08:59 UTC,18583754,pull_request
18553589,c2bfcbbdffc9fa53711db3d5174d86afe6782bcc,,dimitris/logging,passed,189,2014-02-10 01:37:09 UTC,18553590,push
18551816,c2bfcbbdffc9fa53711db3d5174d86afe6782bcc,,master,passed,207,2014-02-10 00:39:03 UTC,18551817,push
18545811,303b39764026b4e60a46adaad85c1c70f9e40dc4,388,master,passed,226,2014-02-09 22:12:38 UTC,18545812,pull_request
18545809,3ff3046f4257380a44209b181670e0f762b70c6e,,dimitris/remote-view,passed,203,2014-02-09 22:13:09 UTC,18545810,push
18543555,18e42566d37a84b6d1d203f634b3628a35c36639,388,master,passed,174,2014-02-09 21:26:17 UTC,18543556,pull_request
18543551,389736694ab93d1c7beca4b0aaf416e9fd508ff6,,dimitris/remote-view,passed,202,2014-02-09 21:26:39 UTC,18543552,push
18541086,0c4a5e94aa9fd3c651c38b9edb22b235c5ade488,388,master,passed,198,2014-02-09 20:31:18 UTC,18541087,pull_request
18541084,c123a8a86b91967ad6c639dbe7c822986e2791c7,,dimitris/remote-view,passed,165,2014-02-09 20:31:08 UTC,18541085,push
18540992,63a14f5c961d418d70566095e933211569be5851,388,master,passed,220,2014-02-09 20:30:02 UTC,18540993,pull_request
18540988,bffec207211b25abb614855d154082e1731c0953,,dimitris/remote-view,passed,160,2014-02-09 20:29:27 UTC,18540989,push
18540917,f20d20f9d29a97944ede40055e15c477309a9fbb,388,master,passed,203,2014-02-09 20:28:13 UTC,18540918,pull_request
18540915,b5fb425497362665010ac53ce841b442b6746fb7,,dimitris/remote-view,passed,185,2014-02-09 20:27:45 UTC,18540916,push
18540582,078115e8e262edfe91ea62e4fa127df9eacec34d,,dimitris/priorities,passed,198,2014-02-09 20:21:54 UTC,18540583,push
18540165,a706759433779743e132caccf1f3b90df515e9c8,388,master,passed,214,2014-02-09 20:14:54 UTC,18540166,pull_request
18540163,0257761cd970f084bb673305bd887def8f577d6e,,dimitris/remote-view,passed,186,2014-02-09 20:14:56 UTC,18540164,push
18540137,059da93e1f7035bdab70d6fd9555bcc201d85907,388,master,passed,226,2014-02-09 20:14:20 UTC,18540138,pull_request
18540127,0e2d90d43315d77511b08697cc2f4203ba0ba5db,,dimitris/remote-view,errored,9,2014-02-09 20:14:33 UTC,18540128,push
18539674,e3938014b1e845d3c36536651770e09c8361a68a,388,master,passed,201,2014-02-09 20:07:27 UTC,18539675,pull_request
18539672,564bfe0d02148b79d7c8a4ef07c29c8f530febed,,dimitris/remote-view,passed,166,2014-02-09 20:07:07 UTC,18539673,push
18508038,4cc817e80ed0937d8c4fc11b63c6a97c344a94b5,,dimitris/one-builder,passed,184,2014-02-09 02:56:34 UTC,18508039,push
18507340,4cc817e80ed0937d8c4fc11b63c6a97c344a94b5,,dimitris/logging,passed,190,2014-02-09 02:26:59 UTC,18507341,push
18507239,0e6df5de5d32e47ddc421cafb69d480074f67f1b,388,master,passed,163,2014-02-09 02:25:15 UTC,18507240,pull_request
18507235,4cc817e80ed0937d8c4fc11b63c6a97c344a94b5,,dimitris/remote-view,passed,198,2014-02-09 02:23:36 UTC,18507236,push
18507229,306a432dd762c0964b802931ca4ada4c39aa5630,388,master,passed,166,2014-02-09 02:23:19 UTC,18507230,pull_request
18507223,057f51b0739644de8df11f2c757de683f31369cd,,dimitris/remote-view,passed,175,2014-02-09 02:22:59 UTC,18507224,push
18507218,f612eef5fc3824084507fbfd54f3b183bae2d380,388,master,passed,160,2014-02-09 02:22:10 UTC,18507219,pull_request
18507216,20f60797f351a5a5097db10a6927a2a6dd6fd4cb,,dimitris/remote-view,passed,176,2014-02-09 02:22:09 UTC,18507217,push
18507016,d7225073fb06bb65082c363fbe36ce00c84e3128,388,master,passed,165,2014-02-09 02:14:05 UTC,18507017,pull_request
18507012,ad8412a21995b2873102b186d4c6683200c8e202,,dimitris/remote-view,passed,210,2014-02-09 02:13:39 UTC,18507013,push
18506954,19039c4a8bbeca20eb2129964ec569ce4e2f4744,388,master,passed,177,2014-02-09 02:12:07 UTC,18506955,pull_request
18506952,5f0e5713a5f89005e30dbf113a4108ebc6068d85,,dimitris/remote-view,passed,198,2014-02-09 02:11:39 UTC,18506953,push
18506941,f2a9e72f7dbbe9077d83274e883f9af8f33cc7f4,388,master,passed,199,2014-02-09 02:10:19 UTC,18506942,pull_request
18506939,655a18711d15c10972b2abcecd6cb1f1e58f52f2,,dimitris/remote-view,passed,190,2014-02-09 02:10:07 UTC,18506940,push
18506891,c5408b5cd7c167124319b3a63d1b9389bfbd256f,388,master,passed,180,2014-02-09 02:08:16 UTC,18506892,pull_request
18506877,6b090cdf998412b7e1446e99846c0d6b5ec05a9c,,dimitris/remote-view,passed,177,2014-02-09 02:08:28 UTC,18506878,push
18506856,21d4ea1ecbadf5f1f7b8a17dee3c928d365784f7,388,master,passed,183,2014-02-09 02:07:50 UTC,18506857,pull_request
18506854,b4e45dc34ef5fd102a3732364b062c9c4d219db6,,dimitris/remote-view,errored,8,2014-02-09 02:07:40 UTC,18506855,push
18503148,a53f7034b2a598bf89fee7a4981025d1f2636201,388,master,passed,164,2014-02-09 00:22:54 UTC,18503149,pull_request
18503146,7ae9cd0272a609cd04e10f874a57d2cb42bf1651,,dimitris/remote-view,passed,219,2014-02-09 00:23:38 UTC,18503147,push
18502835,9fd9a19a45142006d81142774620f1496dda5dab,388,master,passed,196,2014-02-09 00:15:15 UTC,18502836,pull_request
18502833,544384d863c0b8a8d66c6d399912bbdacc004ebf,,dimitris/remote-view,passed,170,2014-02-09 00:15:25 UTC,18502834,push
18502712,f422adbd0dbf8f5f731c5068f68c7ca64ba546eb,388,master,passed,212,2014-02-09 00:12:09 UTC,18502713,pull_request
18502710,9f135f51cb2fd2c24374526bb19b69913b68a684,,dimitris/remote-view,passed,205,2014-02-09 00:12:08 UTC,18502711,push
18499595,26105b0a7ec57868ac03c09a4092d3a1e2f18527,388,master,passed,196,2014-02-08 22:57:41 UTC,18499596,pull_request
18499593,be4f805c795491a8fca23d3093d5d256ca989f56,,dimitris/remote-view,passed,219,2014-02-08 22:58:40 UTC,18499594,push
18455745,f7536b6a6453d5ecea4a15c1005afe25df1e299c,388,master,passed,174,2014-02-08 02:05:04 UTC,18455746,pull_request
18455743,107fb3b5ad367eda5770eb1fc8b92a3c4d4b964b,,dimitris/remote-view,passed,196,2014-02-08 02:04:01 UTC,18455744,push
18455703,e6c0085f25facc1e49242220826932048862d6d5,388,master,passed,165,2014-02-08 02:02:29 UTC,18455704,pull_request
18455701,728a48d2997a1e0333bcbf5d2d05be48bcc5353b,,dimitris/remote-view,passed,208,2014-02-08 02:02:42 UTC,18455702,push
18455665,cb16cadab207d33d27dcb168050b27ef70188b02,388,master,passed,194,2014-02-08 02:01:13 UTC,18455666,pull_request
18455663,a62d0433da249196f563d8bcd2b7d340a6f593e8,,dimitris/remote-view,passed,187,2014-02-08 02:01:13 UTC,18455664,push
18455647,b94d8849be0b72bb66b651663d27b2d0a677454c,388,master,passed,162,2014-02-08 02:00:12 UTC,18455648,pull_request
18455645,bf85a5bedd02e72f0468776cc4aac16f55ec86d6,,dimitris/remote-view,errored,6,2014-02-08 02:00:17 UTC,18455646,push
18455374,3efafcfd5778d7ff18e954e1ecfa408e6f371ce4,388,master,passed,156,2014-02-08 01:47:11 UTC,18455375,pull_request
18455370,ee640b9120709235f60c78530b181db8f496cd05,,dimitris/remote-view,passed,192,2014-02-08 01:47:28 UTC,18455371,push
18455362,f88462bcbc98a790dc28e98418e251cccadc5a75,388,master,passed,217,2014-02-08 01:47:30 UTC,18455363,pull_request
18455360,e265d2f86aa98fb4c20814498c49f62b5b31dd52,,dimitris/remote-view,errored,6,2014-02-08 01:47:23 UTC,18455361,push
18445439,05b367749011455a982a7e753de1716fe51c0413,388,master,passed,223,2014-02-07 22:15:41 UTC,18445440,pull_request
18445437,c26299cfdda9e044a2557aa1d6a157c67ef5eceb,,dimitris/remote-view,passed,203,2014-02-07 22:14:31 UTC,18445438,push
18441482,b9a42859de7bdfb55a6befedfb85190bd135c01a,388,master,passed,202,2014-02-07 21:18:40 UTC,18441483,pull_request
18441480,5b897e4348d94863bbde0575e2798c195a0ec46c,,dimitris/remote-view,passed,242,2014-02-07 21:18:31 UTC,18441481,push
18437337,078115e8e262edfe91ea62e4fa127df9eacec34d,,master,passed,197,2014-02-07 20:09:19 UTC,18437338,push
18437138,c5b1f26e9e797d512cde5fbfea5f3335173637bf,,master,passed,245,2014-02-07 20:06:52 UTC,18437139,push
18437064,e2c455ac966edffec3c366a87a24ae3fe3006035,393,master,errored,6,2014-02-07 20:06:09 UTC,18437065,pull_request
18437043,b3971b399f8009cb29d1bb5b172a1dc54e179094,,jw/doc-clarification,passed,197,2014-02-07 20:07:07 UTC,18437044,push
18433342,39b933ceb33a1a393ac0ccf261e383cae4035918,,master,passed,219,2014-02-07 19:06:14 UTC,18433343,push
18430438,e638abc68aa17af6749cc182b6a469a373d573d6,,dimitris/punch-tests,passed,199,2014-02-07 18:08:23 UTC,18430439,push
18428594,b6313c4e632dbe99b778940fcefdfe641de0f8ae,392,master,passed,191,2014-02-07 17:37:58 UTC,18428595,pull_request
18428580,64bfb0816cfc1948ad9a7cf5d9bac809b2e3faa3,,dimitris/null-fix,passed,214,2014-02-07 17:37:35 UTC,18428581,push
18428168,e638abc68aa17af6749cc182b6a469a373d573d6,,dimitris/null-fix,passed,233,2014-02-07 17:29:34 UTC,18428169,push
18358461,8171a4d5b0d6c6d964e4b5e725ee6ba04cfd87fc,389,master,passed,229,2014-02-06 17:44:48 UTC,18358462,pull_request
18342400,8632d7d574aa8936a45157196b3c6c2a15b13f8e,365,master,passed,188,2014-02-06 13:35:32 UTC,18342401,pull_request
18325596,17d40b6c58942a5ddaf54bc967233b7ce6421410,388,master,passed,202,2014-02-06 07:04:38 UTC,18325597,pull_request
18325594,b5f226f6824da9f6a1f3312cd060811d97cb72a9,,dimitris/remote-view,passed,189,2014-02-06 07:04:19 UTC,18325595,push
18325197,fadfbb1e0f7f3022c25349ccc8e5a4855c1cbf72,388,master,passed,164,2014-02-06 06:51:38 UTC,18325198,pull_request
18325195,252825f60b916b7460949110e7bca807e05d4757,,dimitris/remote-view,passed,178,2014-02-06 06:51:31 UTC,18325196,push
18325186,5f0eab647289057091b636445986a3bcd00fcb13,388,master,passed,199,2014-02-06 06:51:22 UTC,18325187,pull_request
18325182,9ce132043ec59137ce0e044c8551211994dc0a86,,dimitris/remote-view,errored,5,2014-02-06 06:51:03 UTC,18325183,push
18325036,6dc50130ff3eb02d0f1da5c53c51cba142b7fde3,388,master,passed,167,2014-02-06 06:47:30 UTC,18325037,pull_request
18325032,8f4fb39d56a16101127e44a516eff1a4cf5ec78b,,dimitris/remote-view,passed,168,2014-02-06 06:47:18 UTC,18325033,push
18323589,24f6dccfb460d6596d5366d272f144c209bafa76,388,master,passed,171,2014-02-06 05:58:15 UTC,18323590,pull_request
18323587,2ed0acb94bbcedabd93c2b49fc33cd022dbfd4a1,,dimitris/remote-view,passed,177,2014-02-06 05:58:10 UTC,18323588,push
18323464,66b8c02919928ca43864a2e94d4fd9c3ad614abe,388,master,errored,188,2014-02-06 05:52:12 UTC,18323465,pull_request
18323462,333cfe180f67f231a4abc7b8d71bd642f7fa2ca1,,dimitris/remote-view,errored,8,2014-02-06 05:57:47 UTC,18323463,push
18322987,e4b154b1b2fef8160aee4cbc6eb94967b22807b2,388,master,errored,185,2014-02-06 05:32:08 UTC,18322988,pull_request
18322983,3ea6a1d742ef7202d55ebb81d6a1ca3a73324c13,,dimitris/remote-view,errored,178,2014-02-06 05:31:52 UTC,18322984,push
18322970,b75e70eee6fa1ee1fb5c0c87adae0932a70590dd,388,master,errored,164,2014-02-06 05:31:16 UTC,18322971,pull_request
18322968,c6b984055ab15ddf695f5b3b322fec321047e63b,,dimitris/remote-view,errored,5,2014-02-06 05:31:08 UTC,18322969,push
18322932,11da6daad33c5574851668e6bd17f969ce3e8f8d,388,master,errored,195,2014-02-06 05:29:07 UTC,18322933,pull_request
18322920,371d8d072d24fa31ea9c5bce89237e0f7ac5d243,,dimitris/remote-view,errored,255,2014-02-06 05:27:45 UTC,18322921,push
18322886,04bf37280e6ce9ce2b8ab41bf78de886d822b417,,dimitris/remote-view,errored,204,2014-02-06 05:25:43 UTC,18322887,push
18322857,982d7688da66a17c6426223543be115bf9643795,,dimitris/remote-view,errored,8,2014-02-06 05:25:35 UTC,18322858,push
18320122,a76c60122f40cb1c6f9123ddcb1ecac96299a3e8,,dimitris/remote-view,passed,185,2014-02-06 03:48:55 UTC,18320123,push
18312781,e638abc68aa17af6749cc182b6a469a373d573d6,,master,passed,212,2014-02-06 00:24:15 UTC,18312782,push
18312589,b6843409d4b0e5f3af88b69e6a2030a2d507692d,,master,passed,189,2014-02-06 00:21:40 UTC,18312590,push
18312369,73a94ffcdc58d91dd3b42124e86ba30829da9690,386,master,passed,205,2014-02-06 00:18:41 UTC,18312370,pull_request
18312323,8a4411eae7276ed524f02f5c1228a1973dfe6f4b,387,master,passed,163,2014-02-06 00:15:14 UTC,18312324,pull_request
18312310,d54916d55e11a7c3addd48fdb4d20c5c16fd58af,,dimitris/fix-tst,passed,238,2014-02-06 00:15:17 UTC,18312311,push
18312084,68a1f761471da9a6decfb344475e9db1476d67da,,dimitris/fix-tst,passed,221,2014-02-06 00:18:08 UTC,18312085,push
18310922,e21cc226a11b27db84e5e223b339f4286b71024e,386,master,failed,196,2014-02-06 00:09:26 UTC,18310923,pull_request
18310506,72bca3f93faeaf4f9f481bba6afb16d557b0cf59,386,master,passed,197,2014-02-05 23:47:07 UTC,18310507,pull_request
18310318,72bca3f93faeaf4f9f481bba6afb16d557b0cf59,386,master,passed,261,2014-02-05 23:40:18 UTC,18310319,pull_request
18309935,68a1f761471da9a6decfb344475e9db1476d67da,,master,passed,230,2014-02-05 23:30:21 UTC,18309936,push
18309510,5607b3a5dd9cf55b4cd322ffa9ba86059a6836ff,385,master,passed,204,2014-02-05 23:24:36 UTC,18309511,pull_request
18309508,46c4e72860ce98e9622c859710bf5a1485880694,,dimitris/download-stats,passed,252,2014-02-05 23:23:39 UTC,18309509,push
18309419,164726e06708008cc99bd6031c796603faccf074,385,master,passed,231,2014-02-05 23:21:51 UTC,18309420,pull_request
18309406,b298b57fe590845e38a86d8fd8bea8e8b48ff6bd,,dimitris/download-stats,errored,9,2014-02-05 23:23:11 UTC,18309407,push
18309350,71ddd5078f826f61c5bc776ca5936b7cb768f822,385,master,errored,180,2014-02-05 23:19:39 UTC,18309351,pull_request
18309344,5079b7e96420257ff891c75f91534c94d358411e,,dimitris/download-stats,errored,6,2014-02-05 23:20:26 UTC,18309345,push
18309292,2f69f026812e7f345eec78b97ee9a4a29fee1738,385,master,errored,144,2014-02-05 23:18:20 UTC,18309293,pull_request
18309290,5ad19525f36933da5bb43e77ff53b40e5ace1837,,dimitris/download-stats,errored,7,2014-02-05 23:18:39 UTC,18309291,push
18309100,94cfa3f788f50d5f00a8780f2ce8aa6c80825b09,385,master,errored,180,2014-02-05 23:16:33 UTC,18309101,pull_request
18309095,c6df1521910904fb3534be11b87c5fb450620a9a,,dimitris/download-stats,errored,134,2014-02-05 23:14:32 UTC,18309096,push
18308567,8bfae6ce168879c8da10db86703f41d6d1fc9d6f,385,master,errored,138,2014-02-05 23:07:29 UTC,18308568,pull_request
18308563,a3e52d377ac37bac7262a27f8d179c9086e44387,,dimitris/download-stats,errored,201,2014-02-05 23:09:05 UTC,18308564,push
18308486,231754426c52eb7f92383b490c09b2ce9f4634d5,385,master,errored,150,2014-02-05 23:06:52 UTC,18308487,pull_request
